"invoice_id","city","category","unit_price","quantity","sale_date","sale_time","payment_method","rating"
4691,"Big Spring","Home and lifestyle","78.00",2,"2023-11-17","16:41:00","Credit card","8.00"
4692,"Huntsville","Fashion accessories","17.00",1,"2020-10-13","20:06:00","Credit card","7.00"
4693,"Frisco","Home and lifestyle","26.00",3,"2020-08-13","18:54:00","Credit card","8.00"
4694,"Austin","Fashion accessories","73.00",1,"2021-08-16","18:57:00","Credit card","7.00"
4695,"Pasadena","Home and lifestyle","79.00",2,"2021-11-10","20:17:00","Credit card","9.00"
4696,"Haltom City","Fashion accessories","85.00",2,"2023-12-25","15:34:00","Credit card","8.00"
4697,"Kerrville","Home and lifestyle","19.00",3,"2020-10-02","20:26:00","Credit card","4.00"
4698,"DeSoto","Fashion accessories","80.00",3,"2021-11-07","16:51:00","Credit card","6.00"
4699,"Baytown","Home and lifestyle","61.00",2,"2023-09-05","15:48:00","Credit card","7.00"
4700,"Bryan","Fashion accessories","55.00",2,"2022-10-09","15:23:00","Credit card","4.00"
4701,"Angleton","Home and lifestyle","16.00",1,"2020-10-28","16:22:00","Credit card","5.00"
4702,"Mansfield","Fashion accessories","34.00",1,"2021-10-24","17:48:00","Credit card","5.00"
4703,"New Braunfels","Home and lifestyle","42.00",1,"2020-08-09","17:19:00","Credit card","8.00"
4704,"Mesquite","Fashion accessories","43.00",1,"2022-10-21","18:23:00","Credit card","6.00"
4705,"Brownwood","Home and lifestyle","60.00",3,"2020-10-22","16:50:00","Credit card","9.00"
4706,"Carrollton","Fashion accessories","22.00",2,"2023-09-15","15:26:00","Credit card","4.00"
4707,"Hurst","Home and lifestyle","48.00",1,"2023-09-26","16:17:00","Credit card","8.00"
4708,"Houston","Fashion accessories","52.00",1,"2020-09-26","16:25:00","Credit card","5.00"
4709,"Harlingen","Home and lifestyle","44.00",1,"2020-11-05","16:11:00","Credit card","7.00"
4710,"Flower Mound","Fashion accessories","57.00",2,"2021-08-04","16:03:00","Credit card","9.00"
4711,"Del Rio","Home and lifestyle","25.00",2,"2022-08-01","16:54:00","Credit card","4.00"
4712,"Euless","Fashion accessories","66.00",3,"2021-10-20","15:45:00","Credit card","9.00"
4713,"Harlingen","Home and lifestyle","81.00",2,"2020-11-27","17:47:00","Credit card","7.00"
4714,"Arlington","Fashion accessories","20.00",1,"2022-11-25","17:18:00","Credit card","5.00"
4715,"Corpus Christi","Home and lifestyle","62.00",3,"2021-08-15","20:54:00","Credit card","5.00"
4716,"Lancaster","Fashion accessories","63.00",1,"2023-09-13","17:45:00","Credit card","6.00"
4717,"Farmers Branch","Home and lifestyle","68.00",3,"2022-12-31","16:53:00","Credit card","6.00"
4718,"Del Rio","Fashion accessories","65.00",3,"2022-11-06","18:22:00","Credit card","7.00"
4719,"Conroe","Home and lifestyle","65.00",3,"2021-08-10","19:36:00","Credit card","8.00"
4720,"Nacogdoches","Fashion accessories","27.00",2,"2023-08-05","18:12:00","Credit card","4.00"
4721,"Carrollton","Home and lifestyle","18.00",3,"2022-09-20","18:47:00","Credit card","5.00"
4722,"DeSoto","Fashion accessories","26.00",3,"2021-12-25","19:55:00","Credit card","9.00"
4723,"Edinburg","Home and lifestyle","50.00",2,"2021-08-07","16:47:00","Credit card","7.00"
4724,"Brownwood","Fashion accessories","73.00",1,"2020-10-13","15:48:00","Credit card","7.00"
4725,"McAllen","Home and lifestyle","81.00",1,"2021-09-09","19:03:00","Credit card","7.00"
4726,"Nacogdoches","Fashion accessories","39.00",1,"2022-12-04","17:32:00","Credit card","6.00"
4727,"Midland","Home and lifestyle","31.00",1,"2022-12-28","19:26:00","Credit card","4.00"
4728,"Garland","Fashion accessories","70.00",3,"2020-10-13","16:38:00","Credit card","4.00"
4729,"Cedar Park","Home and lifestyle","58.00",3,"2021-08-16","17:13:00","Credit card","9.00"
4730,"Kerrville","Fashion accessories","27.00",3,"2021-12-29","20:19:00","Credit card","9.00"
4731,"North Richland Hills","Home and lifestyle","72.00",3,"2020-11-09","16:54:00","Credit card","6.00"
4732,"Burleson","Fashion accessories","34.00",2,"2022-10-17","15:04:00","Credit card","7.00"
4733,"Eagle Pass","Home and lifestyle","74.00",2,"2022-09-09","16:56:00","Credit card","4.00"
4734,"Brownsville","Fashion accessories","61.00",1,"2022-10-04","18:37:00","Credit card","7.00"
4735,"Amarillo","Home and lifestyle","18.00",3,"2022-09-01","18:57:00","Credit card","7.00"
4736,"Del Rio","Fashion accessories","66.00",1,"2022-11-15","15:09:00","Credit card","6.00"
4737,"Harlingen","Home and lifestyle","84.00",3,"2023-09-04","16:09:00","Credit card","9.00"
4738,"Canyon","Fashion accessories","66.00",3,"2020-09-26","16:25:00","Credit card","9.00"
4739,"Euless","Home and lifestyle","58.00",2,"2020-09-08","19:28:00","Credit card","8.00"
4740,"Grapevine","Fashion accessories","22.00",1,"2023-11-10","20:31:00","Credit card","7.00"
4741,"Corpus Christi","Home and lifestyle","34.00",3,"2021-11-14","18:57:00","Credit card","9.00"
4742,"Dallas","Fashion accessories","35.00",3,"2023-11-22","16:02:00","Credit card","9.00"
4743,"Bedford","Home and lifestyle","69.00",2,"2021-09-01","18:48:00","Credit card","9.00"
4744,"Farmers Branch","Fashion accessories","56.00",1,"2020-12-04","19:00:00","Credit card","6.00"
4745,"McKinney","Home and lifestyle","68.00",3,"2020-12-12","18:06:00","Credit card","4.00"
4746,"Edinburg","Fashion accessories","41.00",1,"2022-12-07","18:58:00","Credit card","5.00"
4747,"Garland","Home and lifestyle","34.00",1,"2022-11-22","16:41:00","Credit card","8.00"
4748,"Huntsville","Fashion accessories","48.00",2,"2020-10-01","20:34:00","Credit card","8.00"
4749,"Huntsville","Home and lifestyle","38.00",3,"2021-12-18","19:38:00","Credit card","7.00"
4750,"Pearland","Fashion accessories","40.00",3,"2021-12-06","20:21:00","Credit card","7.00"
4751,"Garland","Home and lifestyle","82.00",2,"2020-09-08","19:07:00","Credit card","6.00"
4752,"Harlingen","Fashion accessories","17.00",3,"2020-08-18","17:35:00","Credit card","8.00"
4753,"Farmers Branch","Home and lifestyle","29.00",3,"2022-12-19","18:48:00","Credit card","8.00"
4754,"Brownsville","Fashion accessories","61.00",3,"2022-12-15","16:04:00","Credit card","5.00"
4755,"North Richland Hills","Home and lifestyle","23.00",1,"2023-10-16","15:30:00","Credit card","7.00"
4756,"Plano","Fashion accessories","63.00",2,"2020-09-06","15:20:00","Credit card","6.00"
4757,"Harlingen","Home and lifestyle","66.00",3,"2020-10-01","20:39:00","Credit card","5.00"
4758,"Garland","Fashion accessories","39.00",3,"2020-09-25","18:27:00","Credit card","9.00"
4759,"Pasadena","Home and lifestyle","69.00",1,"2023-11-23","16:43:00","Credit card","9.00"
4760,"Alamo","Fashion accessories","50.00",1,"2021-08-02","19:37:00","Credit card","9.00"
4761,"Denton","Home and lifestyle","61.00",2,"2020-08-09","16:56:00","Credit card","6.00"
4762,"Fort Worth","Fashion accessories","83.00",1,"2022-10-26","17:43:00","Credit card","8.00"
4763,"Missouri City","Home and lifestyle","71.00",1,"2022-09-08","16:10:00","Credit card","7.00"
4764,"Missouri City","Fashion accessories","49.00",3,"2022-11-24","19:11:00","Credit card","4.00"
4765,"Lewisville","Home and lifestyle","48.00",1,"2020-10-01","15:47:00","Credit card","5.00"
4766,"Grapevine","Fashion accessories","62.00",1,"2021-08-24","19:34:00","Credit card","6.00"
4767,"McAllen","Home and lifestyle","67.00",3,"2020-10-25","17:37:00","Credit card","9.00"
4768,"DeSoto","Fashion accessories","52.00",1,"2023-12-19","18:13:00","Credit card","7.00"
4769,"McKinney","Home and lifestyle","78.00",3,"2021-08-13","19:50:00","Credit card","7.00"
4770,"Big Spring","Fashion accessories","35.00",1,"2020-11-21","17:15:00","Credit card","5.00"
4771,"Farmers Branch","Home and lifestyle","71.00",3,"2022-08-02","20:12:00","Credit card","4.00"
4772,"Nacogdoches","Fashion accessories","47.00",2,"2023-10-25","19:23:00","Credit card","7.00"
4773,"Huntsville","Home and lifestyle","41.00",2,"2023-12-21","18:10:00","Credit card","6.00"
4774,"Mesquite","Fashion accessories","72.00",1,"2021-11-15","19:29:00","Credit card","9.00"
4775,"Dallas","Home and lifestyle","51.00",1,"2020-09-03","16:31:00","Credit card","6.00"
4776,"McAllen","Fashion accessories","41.00",1,"2020-12-25","17:11:00","Credit card","5.00"
4777,"Eagle Pass","Home and lifestyle","67.00",1,"2020-12-11","20:28:00","Credit card","6.00"
4778,"McAllen","Fashion accessories","22.00",2,"2021-08-13","16:53:00","Credit card","7.00"
4779,"Port Arthur","Home and lifestyle","74.00",3,"2020-10-03","16:09:00","Credit card","7.00"
4780,"Killeen","Fashion accessories","27.00",1,"2022-08-09","20:44:00","Credit card","5.00"
4781,"Mission","Home and lifestyle","78.00",1,"2020-08-07","16:27:00","Ewallet","4.00"
4782,"Pharr","Fashion accessories","81.00",1,"2021-12-29","16:23:00","Credit card","5.00"
4783,"Mission","Home and lifestyle","59.00",2,"2023-08-15","19:05:00","Cash","6.00"
4784,"Lancaster","Fashion accessories","75.00",2,"2020-12-17","15:30:00","Credit card","5.00"
4785,"Longview","Home and lifestyle","29.00",1,"2022-10-30","20:50:00","Credit card","5.00"
4786,"Baytown","Fashion accessories","30.00",2,"2021-10-26","20:21:00","Credit card","9.00"
4787,"Denton","Home and lifestyle","44.00",2,"2022-08-10","17:34:00","Credit card","9.00"
4788,"Grapevine","Fashion accessories","69.00",2,"2021-12-27","16:13:00","Credit card","7.00"
4789,"Grapevine","Home and lifestyle","78.00",1,"2021-11-27","16:47:00","Credit card","9.00"
4790,"Farmers Branch","Fashion accessories","32.00",1,"2021-11-01","20:50:00","Credit card","7.00"
4791,"Alamo","Home and lifestyle","18.00",1,"2021-10-12","19:09:00","Credit card","4.00"
4792,"Flower Mound","Fashion accessories","15.00",2,"2023-11-28","20:47:00","Credit card","4.00"
4793,"Haltom City","Home and lifestyle","57.00",1,"2023-11-06","19:39:00","Credit card","7.00"
4794,"Hurst","Fashion accessories","50.00",3,"2023-10-31","15:42:00","Credit card","7.00"
4795,"Pflugerville","Home and lifestyle","67.00",3,"2021-12-18","15:41:00","Credit card","5.00"
4796,"Farmers Branch","Fashion accessories","19.00",1,"2023-11-24","18:45:00","Credit card","7.00"
4797,"Cedar Park","Home and lifestyle","60.00",3,"2020-08-29","20:02:00","Credit card","4.00"
4798,"Alice","Fashion accessories","42.00",1,"2020-09-10","20:20:00","Credit card","4.00"
4799,"Baytown","Home and lifestyle","26.00",3,"2020-11-24","20:32:00","Credit card","8.00"
4800,"Arlington","Fashion accessories","48.00",3,"2021-09-13","18:37:00","Credit card","7.00"
4801,"Bedford","Home and lifestyle","65.00",2,"2020-12-16","18:29:00","Credit card","9.00"
4802,"Nacogdoches","Fashion accessories","34.00",3,"2022-08-22","16:39:00","Credit card","8.00"
4803,"Baytown","Home and lifestyle","40.00",2,"2020-09-13","17:42:00","Credit card","9.00"
4804,"Pasadena","Fashion accessories","83.00",2,"2020-09-08","20:35:00","Credit card","5.00"
4805,"Houston","Home and lifestyle","84.00",1,"2020-10-27","19:39:00","Credit card","9.00"
4806,"Del Rio","Fashion accessories","84.00",3,"2020-11-28","18:15:00","Credit card","4.00"
4807,"Del Rio","Home and lifestyle","63.00",2,"2023-10-05","16:36:00","Credit card","4.00"
4808,"Lubbock","Fashion accessories","31.00",1,"2020-12-03","18:51:00","Credit card","8.00"
4809,"Huntsville","Home and lifestyle","26.00",2,"2022-10-13","17:39:00","Credit card","8.00"
4810,"Missouri City","Fashion accessories","31.00",2,"2020-09-27","18:41:00","Credit card","7.00"
4811,"Bryan","Home and lifestyle","27.00",1,"2021-08-31","17:58:00","Credit card","6.00"
4812,"Cleburne","Fashion accessories","50.00",3,"2021-12-15","18:20:00","Credit card","6.00"
4813,"Farmers Branch","Home and lifestyle","17.00",3,"2020-08-20","15:03:00","Credit card","5.00"
4814,"Baytown","Fashion accessories","80.00",3,"2021-11-01","15:50:00","Credit card","5.00"
4815,"El Paso","Home and lifestyle","48.00",1,"2021-12-09","16:17:00","Credit card","5.00"
4816,"DeSoto","Fashion accessories","41.00",3,"2021-12-10","17:17:00","Credit card","9.00"
4817,"North Richland Hills","Home and lifestyle","69.00",3,"2022-11-19","17:40:00","Credit card","8.00"
4818,"Eagle Pass","Fashion accessories","58.00",3,"2020-09-30","18:48:00","Credit card","6.00"
4819,"Cleburne","Home and lifestyle","62.00",2,"2020-10-31","18:15:00","Credit card","7.00"
4820,"Mission","Fashion accessories","52.00",2,"2021-12-04","15:35:00","Ewallet","7.00"
4821,"Pasadena","Home and lifestyle","43.00",3,"2021-10-29","15:44:00","Credit card","8.00"
4822,"Brownwood","Fashion accessories","55.00",3,"2023-11-07","17:39:00","Credit card","5.00"
4823,"Irving","Home and lifestyle","15.00",3,"2021-09-24","15:16:00","Credit card","7.00"
4824,"Dallas","Fashion accessories","42.00",1,"2020-08-25","20:49:00","Credit card","5.00"
4825,"Angleton","Home and lifestyle","51.00",3,"2021-09-05","18:03:00","Credit card","7.00"
4826,"Haltom City","Fashion accessories","39.00",3,"2020-10-29","18:11:00","Credit card","7.00"
4827,"Pflugerville","Home and lifestyle","40.00",2,"2021-09-26","19:07:00","Credit card","8.00"
4828,"Pflugerville","Fashion accessories","72.00",3,"2020-08-08","17:44:00","Credit card","9.00"
4829,"Abilene","Home and lifestyle","69.00",1,"2021-08-05","20:27:00","Credit card","6.00"
4830,"Mission","Fashion accessories","69.00",3,"2023-09-13","19:25:00","Cash","8.00"
4831,"Mineral Wells","Home and lifestyle","76.00",1,"2022-12-20","16:17:00","Credit card","7.00"
4832,"Fort Worth","Fashion accessories","31.00",1,"2022-10-09","18:08:00","Credit card","6.00"
4833,"Mesquite","Home and lifestyle","16.00",1,"2021-10-21","15:29:00","Credit card","8.00"
4834,"Longview","Fashion accessories","61.00",3,"2023-11-16","18:31:00","Credit card","9.00"
4835,"McKinney","Home and lifestyle","71.00",3,"2021-08-30","19:06:00","Credit card","6.00"
4836,"Lake Jackson","Fashion accessories","39.00",2,"2021-09-24","17:56:00","Credit card","6.00"
4837,"Laredo","Home and lifestyle","57.00",1,"2020-11-19","17:05:00","Credit card","5.00"
4838,"Friendswood","Fashion accessories","78.00",3,"2020-09-25","15:57:00","Credit card","6.00"
4839,"Big Spring","Home and lifestyle","72.00",2,"2022-09-20","20:12:00","Credit card","7.00"
4840,"Conroe","Fashion accessories","76.00",1,"2023-10-22","19:38:00","Credit card","4.00"
4841,"McAllen","Home and lifestyle","27.00",1,"2023-11-22","17:21:00","Credit card","4.00"
4842,"Brownsville","Fashion accessories","81.00",2,"2022-09-24","15:17:00","Credit card","9.00"
4843,"Mansfield","Home and lifestyle","33.00",3,"2021-09-08","18:58:00","Credit card","5.00"
4844,"Midland","Fashion accessories","37.00",3,"2022-09-21","20:55:00","Credit card","6.00"
4845,"Mansfield","Home and lifestyle","28.00",1,"2023-09-15","18:46:00","Credit card","7.00"
4846,"Big Spring","Fashion accessories","34.00",1,"2021-10-24","20:40:00","Credit card","7.00"
4847,"Rockwall","Home and lifestyle","54.00",3,"2022-12-23","15:53:00","Credit card","8.00"
4848,"Fort Worth","Fashion accessories","48.00",2,"2021-09-16","20:30:00","Credit card","4.00"
4849,"Burleson","Home and lifestyle","53.00",3,"2021-09-15","15:19:00","Credit card","8.00"
4850,"Burleson","Fashion accessories","54.00",3,"2022-10-15","19:32:00","Credit card","9.00"
4851,"Dallas","Home and lifestyle","62.00",2,"2021-12-10","18:11:00","Credit card","4.00"
4852,"Pflugerville","Fashion accessories","27.00",2,"2023-12-29","16:05:00","Credit card","9.00"
4853,"Brownsville","Home and lifestyle","33.00",3,"2022-10-27","19:55:00","Credit card","9.00"
4854,"Fort Worth","Fashion accessories","76.00",1,"2020-11-02","15:43:00","Credit card","8.00"
4855,"Little Elm","Home and lifestyle","85.00",1,"2022-08-31","15:02:00","Credit card","8.00"
4856,"Lubbock","Fashion accessories","75.00",2,"2023-12-29","19:56:00","Credit card","8.00"
4857,"Galveston","Home and lifestyle","22.00",3,"2021-10-15","17:19:00","Credit card","8.00"
4858,"Bryan","Fashion accessories","77.00",2,"2020-09-02","19:10:00","Credit card","6.00"
4859,"Cleburne","Home and lifestyle","29.00",1,"2023-12-14","17:12:00","Credit card","5.00"
4860,"Alice","Fashion accessories","82.00",1,"2020-10-14","16:30:00","Credit card","7.00"
4861,"Corpus Christi","Home and lifestyle","84.00",3,"2023-09-13","19:47:00","Credit card","4.00"
4862,"Mesquite","Fashion accessories","57.00",1,"2021-10-09","17:08:00","Credit card","6.00"
4863,"Irving","Home and lifestyle","72.00",2,"2023-10-27","17:54:00","Credit card","8.00"
4864,"Rockwall","Fashion accessories","45.00",1,"2021-09-26","16:44:00","Credit card","5.00"
4865,"Cleburne","Home and lifestyle","30.00",3,"2020-08-12","16:44:00","Credit card","8.00"
4866,"Houston","Fashion accessories","75.00",2,"2023-09-18","16:01:00","Credit card","9.00"
4867,"Irving","Home and lifestyle","69.00",2,"2021-09-07","18:13:00","Credit card","4.00"
4868,"Richardson","Fashion accessories","32.00",3,"2021-08-29","20:55:00","Credit card","4.00"
4869,"Little Elm","Home and lifestyle","28.00",3,"2020-09-23","18:10:00","Credit card","4.00"
4870,"Lubbock","Fashion accessories","63.00",2,"2023-11-01","20:54:00","Credit card","4.00"
4871,"Baytown","Home and lifestyle","31.00",1,"2021-10-01","15:03:00","Credit card","4.00"
4872,"Eagle Pass","Fashion accessories","39.00",3,"2022-12-26","17:06:00","Credit card","7.00"
4873,"Alice","Home and lifestyle","73.00",2,"2020-08-28","15:35:00","Credit card","6.00"
4874,"Farmers Branch","Fashion accessories","15.00",1,"2021-08-29","15:27:00","Credit card","7.00"
4875,"Alamo","Home and lifestyle","22.00",2,"2023-12-22","19:39:00","Credit card","5.00"
4876,"Amarillo","Fashion accessories","55.00",2,"2023-09-26","17:57:00","Credit card","6.00"
4877,"Baytown","Home and lifestyle","33.00",2,"2020-11-26","20:09:00","Credit card","8.00"
4878,"Killeen","Fashion accessories","31.00",2,"2023-08-10","16:09:00","Credit card","7.00"
4879,"Burleson","Home and lifestyle","36.00",2,"2023-08-06","20:30:00","Credit card","9.00"
4880,"Houston","Fashion accessories","47.00",1,"2021-10-06","17:51:00","Credit card","9.00"
4881,"Mesquite","Home and lifestyle","17.00",1,"2022-12-28","15:26:00","Credit card","4.00"
4882,"Longview","Fashion accessories","17.00",3,"2022-09-29","15:29:00","Credit card","7.00"
4883,"Bedford","Home and lifestyle","15.00",3,"2022-08-18","17:53:00","Credit card","8.00"
4884,"Garland","Fashion accessories","19.00",2,"2023-12-21","20:35:00","Credit card","7.00"
4885,"North Richland Hills","Home and lifestyle","62.00",1,"2022-08-19","20:09:00","Credit card","5.00"
